month,carrier,carrier_name,airport,airport_name
3,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International"
3,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International"
3,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International"
3,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal"
3,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International"
3,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez"
3,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International"
3,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International"
3,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope"
3,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
3,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International"
3,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International"
3,UA,United Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
3,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
3,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International"
3,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International"
3,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal"
3,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
3,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National"
3,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International"
3,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
3,UA,United Air Lines Inc.,DRO,"Durango, CO: Durango La Plata County"
3,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International"
3,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County"
3,UA,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional"
3,UA,United Air Lines Inc.,ELP,"El Paso, TX: El Paso International"
3,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field"
3,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International"
3,UA,United Air Lines Inc.,FAT,"Fresno, CA: Fresno Yosemite International"
3,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International"
3,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
3,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field"
3,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International"
3,UA,United Air Lines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional"
3,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
3,UA,United Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International"
3,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International"
3,UA,United Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley"
3,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International"
3,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International"
3,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston"
3,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National"
3,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International"
3,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole"
3,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International"
3,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole"
3,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International"
3,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International"
3,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia"
3,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport"
3,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port"
3,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International"
3,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International"
3,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International"
3,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International"
3,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International"
3,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford"
3,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International"
3,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International"
3,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field"
3,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana"
3,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
3,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
3,UA,United Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional"
3,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport"
3,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World"
3,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield"
3,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International"
3,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International"
3,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International"
3,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
3,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International"
3,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International"
3,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International"
3,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International"
3,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International"
3,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International"
3,UA,United Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International"
3,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport"
3,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field"
3,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
3,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International"
3,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International"
3,UA,United Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
3,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International"
3,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International"
3,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International"
3,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International"
3,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal"
3,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International"
3,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International"
3,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International"
3,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International"
3,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International"
3,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International"
3,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International"
3,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County"
3,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International"
3,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
3,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International"
3,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King"
3,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International"
3,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International"
3,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International"
3,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International"
3,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital"
3,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport"
3,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International"
3,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International"
3,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
3,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International"
3,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International"
3,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International"
3,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International"
3,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International"
3,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal"
3,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International"
3,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International"
3,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope"
3,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
3,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International"
3,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International"
3,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
3,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International"
3,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International"
3,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal"
3,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International"
3,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
3,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field"
3,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National"
3,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International"
3,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International"
3,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County"
3,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International"
3,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International"
3,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field"
3,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International"
3,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
3,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International"
3,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
3,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International"
3,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley"
3,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International"
3,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby"
3,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International"
3,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International"
3,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston"
3,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National"
3,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International"
3,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur"
3,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International"
3,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"
3,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International"
3,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole"
3,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International"
3,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International"
3,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International"
3,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia"
3,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport"
3,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport"
3,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
3,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port"
3,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International"
3,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International"
3,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International"
3,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International"
3,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester Boston Regional"
3,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International"
3,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International"
3,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
3,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
3,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional"
3,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International"
3,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metro Oakland International"
3,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport"
3,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World"
3,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield"
3,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International"
3,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International"
3,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International"
3,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
3,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International"
3,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International"
3,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International"
3,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International"
3,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International"
3,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International"
3,WN,Southwest Airlines Co.,PVD,"Providence, RI: Rhode Island Tf Green International"
3,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport"
3,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
3,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International"
3,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International"
3,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
3,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International"
3,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International"
3,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International"
3,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International"
3,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal"
3,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International"
3,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International"
3,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International"
3,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International"
3,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International"
3,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International"
3,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International"
3,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County"
3,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
3,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International"
3,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International"
3,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International"
3,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International"
3,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International"
3,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
3,YX,Republic Airline,ALB,"Albany, NY: Albany International"
3,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
3,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International"
3,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional"
3,YX,Republic Airline,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
3,YX,Republic Airline,BDL,"Hartford, CT: Bradley International"
3,YX,Republic Airline,BGR,"Bangor, ME: Bangor International"
3,YX,Republic Airline,BNA,"Nashville, TN: Nashville International"
3,YX,Republic Airline,BOS,"Boston, MA: Logan International"
3,YX,Republic Airline,BTV,"Burlington, VT: Burlington International"
3,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International"
3,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
3,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field"
3,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle"
3,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International"
3,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International"
3,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International"
3,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International"
3,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
3,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International"
3,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National"
3,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
3,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International"
3,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County"
3,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International"
3,YX,Republic Airline,EYW,"Key West, FL: Key West International"
3,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field"
3,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International"
3,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International"
3,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International"
3,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International"
3,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport"
3,YX,Republic Airline,HPN,"White Plains, NY: Westchester County"
3,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field"
3,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International"
3,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston"
3,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National"
3,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International"
3,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International"
3,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International"
3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International"
3,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass"
3,YX,Republic Airline,LGA,"New York, NY: LaGuardia"
3,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
3,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International"
3,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International"
3,YX,Republic Airline,MEM,"Memphis, TN: Memphis International"
3,YX,Republic Airline,MHT,"Manchester, NH: Manchester Boston Regional"
3,YX,Republic Airline,MIA,"Miami, FL: Miami International"
3,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International"
3,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field"
3,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
3,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
3,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International"
3,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World"
3,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield"
3,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International"
3,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International"
3,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional"
3,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
3,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International"
3,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International"
3,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International"
3,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International"
3,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport"
3,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
3,YX,Republic Airline,RIC,"Richmond, VA: Richmond International"
3,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional"
3,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
3,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International"
3,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International"
3,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International"
3,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
3,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International"
3,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International"
3,YX,Republic Airline,TPA,"Tampa, FL: Tampa International"
3,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International"
3,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital"
3,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson"
3,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National"
2,9E,Endeavor Air Inc.,ABY,"Albany, GA: Southwest Georgia Regional"
2,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International"
2,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field"
2,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International"
2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
2,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International"
2,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional"
2,9E,Endeavor Air Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International"
2,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International"
2,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field"
2,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International"
2,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International"
2,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"
2,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International"
2,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles"
2,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"
2,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International"
2,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International"
2,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan"
2,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field"
2,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle"
2,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International"
2,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
2,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
2,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International"
2,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International"
2,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager"
2,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport"
2,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
2,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin"
2,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International"
2,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National"
2,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional"
2,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International"
2,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International"
2,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County"
2,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional"
2,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International"
2,9E,Endeavor Air Inc.,EYW,"Key West, FL: Key West International"
2,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field"
2,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field"
2,9E,Endeavor Air Inc.,GFK,"Grand Forks, ND: Grand Forks International"
2,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International"
2,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
2,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International"
2,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International"
2,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional"
2,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County"
